Fold,Label,Oversampling,Model,AUC,F1,Precision,Recall,MCC,FNR,TNR,FPR,Anomalies,TP
14,PRODUCT,Oversampling_True,FCN,0.93320118073497,0.9395562356541699,0.9571317225253313,0.9226145755071374,0.881479967862366,0.07738542449286251,0.9583963691376702,0.0416036308623298,1331,1228
15,PRODUCT,Oversampling_True,FCN,0.00873616053776196,0.0,0.0,0.0,0.0,1.0,1.0,0.0,288,0
16,PRODUCT,Oversampling_True,FCN,0.013266616275096555,0.0,0.0,0.0,0.0,1.0,1.0,0.0,442,0
17,PRODUCT,Oversampling_True,FCN,0.616162738995109,0.0014306151645207441,0.14285714285714285,0.0007189072609633359,-0.03604710121620727,0.9992810927390365,0.9956647398843931,0.004335260115606936,1391,1
18,PRODUCT,Oversampling_True,FCN,0.9655754028054055,0.9055161114145275,0.9420454545454545,0.8717139852786541,0.8195899936212966,0.12828601472134596,0.945859872611465,0.054140127388535034,951,829
19,PRODUCT,Oversampling_True,FCN,0.9838554865445461,0.8318240620957309,0.9831804281345565,0.7208520179372198,0.7342539154051329,0.27914798206278024,0.9875424688561723,0.01245753114382786,892,643
20,PRODUCT,Oversampling_True,FCN,0.883796473608806,0.6831683168316832,0.9078947368421053,0.5476190476190477,0.5342510842679041,0.4523809523809524,0.9436997319034852,0.05630026809651475,378,207
21,PRODUCT,Oversampling_True,FCN,0.6951275249538172,0.009648518263266712,0.1891891891891892,0.0049504950495049506,-0.07205687668122772,0.995049504950495,0.9786476868327402,0.021352313167259787,1414,7
22,PRODUCT,Oversampling_True,FCN,0.929245283018868,0.0,0.0,0.0,-0.0023584905660377358,1.0,0.9976415094339621,0.0023584905660377358,1,0
23,PRODUCT,Oversampling_True,FCN,0.11994069681245369,0.0,0.0,0.0,0.0,1.0,1.0,0.0,710,0
24,PRODUCT,Oversampling_True,FCN,0.9984570386298165,0.9846263854129425,0.9738330975954739,0.9956616052060737,0.969049157172575,0.004338394793926247,0.9730713245997089,0.026928675400291122,1383,1377
25,PRODUCT,Oversampling_True,FCN,0.9423536486935603,0.8741542625169147,0.847769028871391,0.9022346368715084,0.7398161414984841,0.09776536312849161,0.8356940509915014,0.16430594900849863,358,323
26,PRODUCT,Oversampling_True,FCN,0.9669724781161922,0.9023569023569025,0.8262604280014508,0.9938917975567191,0.8011344308390512,0.006108202443280977,0.7901883486640385,0.20981165133596144,2292,2278
27,PRODUCT,Oversampling_True,FCN,0.999062743545906,0.8555070883315158,0.7478551000953289,0.9993630573248408,0.7023547954532827,0.0006369426751592356,0.66111467008328,0.3388853299167201,1570,1569
28,PRODUCT,Oversampling_True,FCN,0.933304674229874,0.8851756640959725,0.8495065789473685,0.9239713774597496,0.7621877560387198,0.07602862254025045,0.8349864743011721,0.16501352569882777,1118,1033
29,PRODUCT,Oversampling_True,FCN,0.07426778242677824,0.0,0.0,0.0,0.0,1.0,1.0,0.0,248,0
1,PRODUCT,Oversampling_True,ResNet,0.9044307591196902,0.8350545883741516,0.8016997167138811,0.8713054187192119,0.6577024200751392,0.12869458128078817,0.7838171710932674,0.21618282890673254,1624,1415
2,PRODUCT,Oversampling_True,ResNet,0.9363432805640097,0.8098089535215284,0.6938675787930613,0.9722697706264978,0.5923116530167446,0.027730229373502224,0.5697115384615384,0.4302884615384615,2921,2840
3,PRODUCT,Oversampling_True,ResNet,0.9369012335964889,0.8803312629399587,0.7926920208799405,0.9897579143389198,0.7533986002034279,0.010242085661080074,0.7389671361502349,0.26103286384976526,1074,1063
4,PRODUCT,Oversampling_True,ResNet,0.9447750823729935,0.8098891730605287,0.6864161849710981,0.9875259875259875,0.5956123000774487,0.012474012474012475,0.5467362924281984,0.45326370757180157,1924,1900
5,PRODUCT,Oversampling_True,ResNet,0.9822051349456712,0.9102990033222592,0.8360941586748037,0.9989583333333333,0.8178568289520831,0.0010416666666666667,0.8023133543638274,0.19768664563617244,960,959
6,PRODUCT,Oversampling_True,ResNet,1.0,0.02222222222222222,0.011235955056179777,1.0,0.09947033971143139,0.0,0.8805970149253731,0.11940298507462685,1,1
7,PRODUCT,Oversampling_True,ResNet,0.8888416062669303,0.7521160822249093,0.8735955056179775,0.6602972399150743,0.5800375091745356,0.33970276008492567,0.9030172413793103,0.09698275862068967,471,311
8,PRODUCT,Oversampling_True,ResNet,0.932886816270748,0.8738828202581926,0.9391675560298826,0.8170844939647168,0.7698760350447768,0.18291550603528323,0.9466292134831461,0.053370786516853924,1077,880
9,PRODUCT,Oversampling_True,ResNet,0.9791108124951952,0.9266968325791854,0.9292196007259528,0.924187725631769,0.8535066802438002,0.07581227436823104,0.9293158133212507,0.07068418667874943,2216,2048
10,PRODUCT,Oversampling_True,ResNet,1.0,0.125,0.06666666666666667,1.0,0.2573048023587442,0.0,0.9930864197530864,0.006913580246913581,1,1
11,PRODUCT,Oversampling_True,ResNet,0.8188832772166105,0.022471910112359553,1.0,0.011363636363636364,0.074019565682974,0.9886363636363636,1.0,0.0,88,1
12,PRODUCT,Oversampling_True,ResNet,0.885801515299045,0.6854271356783919,0.85678391959799,0.5711892797319933,0.503600358478499,0.4288107202680067,0.9039595619208087,0.09604043807919124,1194,682
13,PRODUCT,Oversampling_True,ResNet,0.16262975778546718,0.0,0.0,0.0,-0.011680066611397462,1.0,0.9619377162629758,0.03806228373702422,1,0
14,PRODUCT,Oversampling_True,ResNet,0.9840081337499474,0.9330218068535825,0.9684721099434115,0.9000751314800901,0.8725577064606366,0.09992486851990984,0.970499243570348,0.029500756429652043,1331,1198
15,PRODUCT,Oversampling_True,ResNet,0.9979487939897194,0.9708404802744426,0.9593220338983051,0.9826388888888888,0.9405038880309067,0.017361111111111112,0.9572953736654805,0.042704626334519574,288,283
16,PRODUCT,Oversampling_True,ResNet,0.9759828944779813,0.0,0.0,0.0,0.0,1.0,1.0,0.0,442,0
17,PRODUCT,Oversampling_True,ResNet,0.8490834971306043,0.5081135902636916,0.8623063683304647,0.3601725377426312,0.3715887830725564,0.6398274622573688,0.9421965317919075,0.057803468208092484,1391,501
18,PRODUCT,Oversampling_True,ResNet,0.9947702831526094,0.9603476371537208,0.9932584269662922,0.9295478443743428,0.9248171672102928,0.07045215562565721,0.9936305732484076,0.006369426751592358,951,884
19,PRODUCT,Oversampling_True,ResNet,0.9944555606904713,0.9563218390804599,0.9811320754716981,0.9327354260089686,0.9155108302007378,0.06726457399103139,0.9818799546998868,0.01812004530011325,892,832
20,PRODUCT,Oversampling_True,ResNet,0.9802048314112657,0.8673621460506706,0.9931740614334471,0.7698412698412699,0.7836091879264082,0.23015873015873015,0.9946380697050938,0.005361930294906166,378,291
21,PRODUCT,Oversampling_True,ResNet,0.9215531517564568,0.6498625114573787,0.9231770833333335,0.5014144271570015,0.515953763013319,0.49858557284299854,0.9580071174377224,0.04199288256227758,1414,709
22,PRODUCT,Oversampling_True,ResNet,0.9575471698113207,0.0,0.0,0.0,-0.008963139972234583,1.0,0.9669811320754716,0.0330188679245283,1,0
23,PRODUCT,Oversampling_True,ResNet,0.8410834852643598,0.0,0.0,0.0,-0.07091006304759327,1.0,0.9900426742532005,0.00995732574679943,710,0
24,PRODUCT,Oversampling_True,ResNet,0.9991285320501283,0.9906542056074766,0.9849892780557541,0.9963846710050615,0.9812041051346424,0.0036153289949385392,0.9847161572052401,0.015283842794759826,1383,1378
25,PRODUCT,Oversampling_True,ResNet,0.9827021380980265,0.9398280802292264,0.9647058823529412,0.9162011173184358,0.8830246867067495,0.08379888268156424,0.9660056657223796,0.0339943342776204,358,328
26,PRODUCT,Oversampling_True,ResNet,0.9984889069295093,0.9795742850999783,0.9656634167019924,0.9938917975567191,0.958878832718361,0.006108202443280977,0.9645203679369252,0.035479632063074903,2292,2278
27,PRODUCT,Oversampling_True,ResNet,0.9995234150899512,0.8955479452054795,0.811271975180972,0.9993630573248408,0.7876677300198286,0.0006369426751592356,0.766175528507367,0.2338244714926329,1570,1569
28,PRODUCT,Oversampling_True,ResNet,0.9615126522145205,0.8649706457925636,0.9546436285097193,0.7906976744186046,0.7637249523757161,0.20930232558139536,0.9621280432822362,0.03787195671776375,1118,884
29,PRODUCT,Oversampling_True,ResNet,0.7211330813875017,0.0,0.0,0.0,-0.10375006392867551,1.0,0.9790794979079497,0.02092050209205021,248,0
1,M,Oversampling_True,RandomForest,0.4901875125762327,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1626,0
2,M,Oversampling_True,RandomForest,0.5274010661442873,0.015299877600979193,0.07204610951008646,0.008558712769599451,-0.2150838806053836,0.9914412872304006,0.8897637795275589,0.11023622047244094,2921,25
3,M,Oversampling_True,RandomForest,0.4901922536749789,0.0018501387604070304,0.14285714285714285,0.000931098696461825,-0.04084253131294438,0.9990689013035382,0.9944134078212289,0.005586592178770949,1074,1
4,M,Oversampling_True,RandomForest,0.75675027338229,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1924,0
5,M,Oversampling_True,RandomForest,0.29047526041666666,0.0,0.0,0.0,0.0,1.0,1.0,0.0,960,0
6,M,Oversampling_True,RandomForest,0.5710455764075066,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
7,M,Oversampling_True,RandomForest,0.5215343112611319,0.06952965235173825,1.0,0.036016949152542374,0.1354205563294995,0.9639830508474576,1.0,0.0,472,17
8,M,Oversampling_True,RandomForest,0.23256423453504482,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1077,0
9,M,Oversampling_True,RandomForest,0.611873138741545,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2216,0
10,M,Oversampling_True,RandomForest,0.7809734513274336,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
11,M,Oversampling_True,RandomForest,0.18463577831081934,0.0,0.0,0.0,0.0,1.0,1.0,0.0,89,0
12,M,Oversampling_True,RandomForest,0.6224299294480138,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1195,0
13,M,Oversampling_True,RandomForest,0.4228187919463087,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
14,M,Oversampling_True,RandomForest,0.6692109388273958,0.0,0.0,0.0,-0.06441566264008308,1.0,0.9917355371900827,0.008264462809917356,1331,0
15,M,Oversampling_True,RandomForest,0.5894685168999414,0.0,0.0,0.0,0.0,1.0,1.0,0.0,289,0
16,M,Oversampling_True,RandomForest,0.12513188864540215,0.0,0.0,0.0,0.0,1.0,1.0,0.0,444,0
17,M,Oversampling_True,RandomForest,0.6130157240883869,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1392,0
18,M,Oversampling_True,RandomForest,0.5242514106021555,0.0,0.0,0.0,0.0,1.0,1.0,0.0,951,0
19,M,Oversampling_True,RandomForest,0.6214872106818958,0.0,0.0,0.0,0.0,1.0,1.0,0.0,892,0
20,M,Oversampling_True,RandomForest,0.4724515235457064,0.0,0.0,0.0,0.0,1.0,1.0,0.0,380,0
21,M,Oversampling_True,RandomForest,0.4888988974670351,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1414,0
22,M,Oversampling_True,RandomForest,0.12240184757505773,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
23,M,Oversampling_True,RandomForest,0.4050573566676755,0.0,0.0,0.0,0.0,1.0,1.0,0.0,711,0
24,M,Oversampling_True,RandomForest,0.5722569116045525,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1383,0
25,M,Oversampling_True,RandomForest,0.43594135802469136,0.0,0.0,0.0,0.0,1.0,1.0,0.0,360,0
26,M,Oversampling_True,RandomForest,0.8199723067411042,0.0,0.0,0.0,-0.057297417835454306,1.0,0.993455497382199,0.006544502617801047,2292,0
27,M,Oversampling_True,RandomForest,0.44531400868189375,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1570,0
28,M,Oversampling_True,RandomForest,0.7593205666904548,0.4434836318715256,0.716566866267465,0.3211091234347048,0.23275077264574867,0.6788908765652951,0.8729874776386404,0.12701252236135957,1118,359
29,M,Oversampling_True,RandomForest,0.6741024973985431,0.0,0.0,0.0,0.0,1.0,1.0,0.0,248,0
1,M,Oversampling_True,GradientBoost,0.3827482832023892,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1626,0
2,M,Oversampling_True,GradientBoost,0.4403223607959503,0.19858823529411762,0.31753197893152746,0.14447107155083874,-0.19803711064842627,0.8555289284491613,0.6894899007189319,0.31051009928106815,2921,422
3,M,Oversampling_True,GradientBoost,0.47368605848756284,0.47846481876332625,0.44138473642800946,0.5223463687150838,-0.14112816556478755,0.4776536312849162,0.33891992551210426,0.6610800744878957,1074,561
4,M,Oversampling_True,GradientBoost,0.6629511077925839,0.0,0.0,0.0,-0.10249000771134847,1.0,0.9792099792099792,0.02079002079002079,1924,0
5,M,Oversampling_True,GradientBoost,0.32418131510416665,0.07817109144542772,0.13383838383838384,0.05520833333333333,-0.3732999411274524,0.9447916666666667,0.6427083333333333,0.3572916666666666,960,53
6,M,Oversampling_True,GradientBoost,0.3324396782841823,0.0,0.0,0.0,-0.015617839928002097,1.0,0.8458445040214477,0.15415549597855227,1,0
7,M,Oversampling_True,GradientBoost,0.3527744362252227,0.0,0.0,0.0,-0.285181961967871,1.0,0.8495762711864407,0.1504237288135593,472,0
8,M,Oversampling_True,GradientBoost,0.26157075131322693,0.0,0.0,0.0,-0.21597969886241553,1.0,0.9108635097493036,0.08913649025069638,1077,0
9,M,Oversampling_True,GradientBoost,0.5127270165126614,0.0,0.0,0.0,-0.4220151147105107,1.0,0.697653429602888,0.30234657039711194,2216,0
10,M,Oversampling_True,GradientBoost,0.2731071779744346,0.0,0.0,0.0,-0.008764649206493152,1.0,0.8647984267453294,0.1352015732546706,1,0
11,M,Oversampling_True,GradientBoost,0.21020073223077895,0.46753246753246747,0.38028169014084506,0.6067415730337079,-0.4755361030347905,0.39325842696629215,0.011235955056179777,0.9887640449438202,89,54
12,M,Oversampling_True,GradientBoost,0.6233542830132526,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1195,0
13,M,Oversampling_True,GradientBoost,0.37919463087248323,0.0,0.0,0.0,-0.04483117029266739,1.0,0.6241610738255033,0.37583892617449666,1,0
14,M,Oversampling_True,GradientBoost,0.48646899542268085,0.0,0.0,0.0,-0.1170857088376447,1.0,0.9729526671675433,0.027047332832456798,1331,0
15,M,Oversampling_True,GradientBoost,0.2907232911483339,0.0,0.0,0.0,-0.17928429140015903,1.0,0.9377162629757785,0.06228373702422145,289,0
16,M,Oversampling_True,GradientBoost,0.6461047195844494,0.0,0.0,0.0,0.0,1.0,1.0,0.0,444,0
17,M,Oversampling_True,GradientBoost,0.47672145428722423,0.003903708523096942,0.020689655172413793,0.0021551724137931034,-0.22470415551879608,0.9978448275862069,0.8979885057471264,0.10201149425287356,1392,3
18,M,Oversampling_True,GradientBoost,0.5440855328554479,0.4419225634178905,0.6051188299817185,0.3480546792849632,0.13357787478315117,0.6519453207150369,0.7728706624605678,0.22712933753943218,951,331
19,M,Oversampling_True,GradientBoost,0.6081367260552193,0.0,0.0,0.0,-0.02368232454370994,1.0,0.9988789237668162,0.0011210762331838565,892,0
20,M,Oversampling_True,GradientBoost,0.35997229916897505,0.0,0.0,0.0,0.0,1.0,1.0,0.0,380,0
21,M,Oversampling_True,GradientBoost,0.6992494233258444,0.0,0.0,0.0,-0.026602896148920738,1.0,0.9985855728429985,0.0014144271570014145,1414,0
22,M,Oversampling_True,GradientBoost,0.9422632794457275,0.0,0.0,0.0,-0.006153059777521463,1.0,0.9838337182448036,0.016166281755196306,1,0
23,M,Oversampling_True,GradientBoost,0.5511185489821392,0.0,0.0,0.0,-0.05940186453498649,1.0,0.9929676511954993,0.007032348804500703,711,0
24,M,Oversampling_True,GradientBoost,0.5879570594069397,0.23401826484018268,0.5555555555555556,0.14822848879248013,0.04359499745270981,0.8517715112075198,0.8814172089660159,0.1185827910339841,1383,205
25,M,Oversampling_True,GradientBoost,0.5004938271604938,0.0,0.0,0.0,0.0,1.0,1.0,0.0,360,0
26,M,Oversampling_True,GradientBoost,0.6637324908856664,0.4323290291726447,0.4783068783068783,0.3944153577661431,-0.03633993570610663,0.6055846422338569,0.5698080279232112,0.43019197207678883,2292,904
27,M,Oversampling_True,GradientBoost,0.1630141182198061,0.0,0.0,0.0,-0.22398041003683236,1.0,0.9044585987261147,0.09554140127388536,1570,0
28,M,Oversampling_True,GradientBoost,0.7873618716017934,0.7186840995360607,0.6799680766161214,0.7620751341681574,0.4063724407961219,0.23792486583184258,0.6413237924865832,0.35867620751341683,1118,852
29,M,Oversampling_True,GradientBoost,0.625,0.0,0.0,0.0,0.0,1.0,1.0,0.0,248,0
1,M,Oversampling_True,XGBoost,0.5638057533711869,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1626,0
2,M,Oversampling_True,XGBoost,0.5380177962624356,0.20537660450472267,0.3509933774834437,0.14515576857240672,-0.1521566783669727,0.8548442314275932,0.7315987675453611,0.2684012324546388,2921,424
3,M,Oversampling_True,XGBoost,0.5795907327070524,0.38888888888888895,0.8272727272727274,0.2541899441340782,0.278868744712773,0.7458100558659218,0.946927374301676,0.05307262569832402,1074,273
4,M,Oversampling_True,XGBoost,0.569064146506974,0.36883703424915315,0.6684856753069578,0.25467775467775466,0.16346167334335884,0.7453222453222453,0.8737006237006237,0.1262993762993763,1924,490
5,M,Oversampling_True,XGBoost,0.4242426215277778,0.0,0.0,0.0,0.0,1.0,1.0,0.0,960,0
6,M,Oversampling_True,XGBoost,0.10991957104557637,0.0,0.0,0.0,-0.004264782056984374,1.0,0.9865951742627346,0.013404825737265416,1,0
7,M,Oversampling_True,XGBoost,0.7318030020109163,0.0813008130081301,1.0,0.042372881355932195,0.14712247158412492,0.9576271186440678,1.0,0.0,472,20
8,M,Oversampling_True,XGBoost,0.3497778743354119,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1077,0
9,M,Oversampling_True,XGBoost,0.5088961637711948,0.0,0.0,0.0,-0.015022739102363005,1.0,0.999548736462094,0.0004512635379061372,2216,0
10,M,Oversampling_True,XGBoost,0.16494591937069814,0.0,0.0,0.0,-0.0013929728277023473,1.0,0.9960668633235005,0.003933136676499509,1,0
11,M,Oversampling_True,XGBoost,0.25697512940285316,0.0,0.0,0.0,-0.5383819020581655,1.0,0.550561797752809,0.449438202247191,89,0
12,M,Oversampling_True,XGBoost,0.5425412720365539,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1195,0
13,M,Oversampling_True,XGBoost,0.13422818791946306,0.0,0.0,0.0,-0.022765226812237097,1.0,0.8657718120805369,0.1342281879194631,1,0
14,M,Oversampling_True,XGBoost,0.7123364648465393,0.08695652173913043,0.8472222222222221,0.04583020285499624,0.11578541966181839,0.9541697971450037,0.9917355371900827,0.008264462809917356,1331,61
15,M,Oversampling_True,XGBoost,0.231337029010668,0.0,0.0,0.0,-0.22136353557447686,1.0,0.9065743944636678,0.09342560553633218,289,0
16,M,Oversampling_True,XGBoost,0.1902519073127181,0.0,0.0,0.0,0.0,1.0,1.0,0.0,444,0
17,M,Oversampling_True,XGBoost,0.582972331632316,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1392,0
18,M,Oversampling_True,XGBoost,0.6851899765701277,0.0021008403361344537,1.0,0.0010515247108307045,0.02293553851298437,0.9989484752891693,1.0,0.0,951,1
19,M,Oversampling_True,XGBoost,0.8779170604677351,0.20161290322580644,1.0,0.11210762331838567,0.24368508941428968,0.8878923766816144,1.0,0.0,892,100
20,M,Oversampling_True,XGBoost,0.4026800554016621,0.0,0.0,0.0,0.0,1.0,1.0,0.0,380,0
21,M,Oversampling_True,XGBoost,0.7123673849502549,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1414,0
22,M,Oversampling_True,XGBoost,0.859122401847575,0.0,0.0,0.0,-0.006993310988877049,1.0,0.9792147806004619,0.020785219399538105,1,0
23,M,Oversampling_True,XGBoost,0.4847434626850319,0.11315789473684208,0.8775510204081632,0.06047819971870605,0.14264889618250118,0.939521800281294,0.9915611814345993,0.008438818565400843,711,43
24,M,Oversampling_True,XGBoost,0.5518991848648682,0.17073170731707318,0.5447470817120622,0.1012292118582791,0.028642501446297968,0.8987707881417208,0.9154013015184381,0.08459869848156182,1383,140
25,M,Oversampling_True,XGBoost,0.6009413580246914,0.0,0.0,0.0,0.0,1.0,1.0,0.0,360,0
26,M,Oversampling_True,XGBoost,0.9579310120336614,0.908968609865471,0.9349630996309963,0.8843804537521816,0.8240690140921474,0.1156195462478185,0.9384816753926701,0.061518324607329845,2292,2027
27,M,Oversampling_True,XGBoost,0.11341271451174488,0.0,0.0,0.0,-0.030924548527436212,1.0,0.9980891719745223,0.0019108280254777072,1570,0
28,M,Oversampling_True,XGBoost,0.8498896732921362,0.7528230865746549,0.7069913589945012,0.8050089445438283,0.4759740435301472,0.19499105545617174,0.6663685152057245,0.3336314847942755,1118,900
29,M,Oversampling_True,XGBoost,0.9910493626430801,0.0,0.0,0.0,0.0,1.0,1.0,0.0,248,0
1,M,Oversampling_True,FCN,0.5634536918428636,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1624,0
2,M,Oversampling_True,FCN,0.9056617648441938,0.8333087258231211,0.7326064382139148,0.9661074974323863,0.6465622602885378,0.03389250256761383,0.6462912087912087,0.35370879120879123,2921,2822
3,M,Oversampling_True,FCN,0.858054222292164,0.7823741007194245,0.7565217391304347,0.8100558659217877,0.5486967240115064,0.18994413407821228,0.7370892018779343,0.26291079812206575,1074,870
4,M,Oversampling_True,FCN,0.9267657947161863,0.8081650570676031,0.699468085106383,0.9568607068607069,0.5856447331389556,0.04313929313929314,0.5869451697127938,0.41305483028720624,1924,1841
5,M,Oversampling_True,FCN,0.34188792499123727,0.023529411764705882,0.047619047619047616,0.015625,-0.40404778923531154,0.984375,0.6845425867507886,0.31545741324921134,960,15
6,M,Oversampling_True,FCN,0.9050203527815468,0.0,0.0,0.0,-0.004317184075247531,1.0,0.9864314789687925,0.013568521031207599,1,0
7,M,Oversampling_True,FCN,0.4704224320960539,0.0,0.0,0.0,-0.3884471558874579,1.0,0.7392241379310345,0.2607758620689655,471,0
8,M,Oversampling_True,FCN,0.8215109768777885,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1077,0
9,M,Oversampling_True,FCN,0.9482009981368766,0.8545524691358024,0.7462938005390837,0.999548736462094,0.7006273630326642,0.0004512635379061372,0.6588128681468056,0.3411871318531944,2216,2215
10,M,Oversampling_True,FCN,0.7249382716049383,0.002728512960436562,0.0013661202185792352,1.0,0.029546026557793557,0.0,0.6390123456790123,0.36098765432098767,1,1
11,M,Oversampling_True,FCN,0.4844276094276094,0.6745098039215685,0.5149700598802395,0.9772727272727273,-0.10499241748809557,0.022727272727272728,0.0,1.0,88,86
12,M,Oversampling_True,FCN,0.8126521402293693,0.5205949656750571,0.8212996389891697,0.38107202680067004,0.3522380182104668,0.61892797319933,0.9165964616680707,0.08340353833192923,1194,455
13,M,Oversampling_True,FCN,0.46020761245674735,0.007633587786259542,0.003831417624521072,1.0,0.0196078431372549,0.0,0.10034602076124567,0.8996539792387543,1,1
14,M,Oversampling_True,FCN,0.7066405544043983,0.13533834586466167,0.4075471698113208,0.08114199849737042,-0.06272693811314677,0.9188580015026296,0.8812405446293493,0.11875945537065052,1331,108
15,M,Oversampling_True,FCN,0.9612618623962039,0.9177631578947368,0.871875,0.96875,0.8292614375531696,0.03125,0.8540925266903915,0.14590747330960854,288,279
16,M,Oversampling_True,FCN,0.9014258053159656,0.1097560975609756,0.54,0.06108597285067873,0.01825038641235795,0.9389140271493213,0.9473684210526315,0.05263157894736842,442,27
17,M,Oversampling_True,FCN,0.9268075530973267,0.802610114192496,0.9274269557021678,0.7074047447879224,0.6705978356815446,0.29259525521207763,0.944364161849711,0.05563583815028902,1391,984
18,M,Oversampling_True,FCN,0.8162086617952719,0.7257525083612039,0.7722419928825623,0.6845425867507886,0.48361560376107576,0.31545741324921134,0.7961783439490446,0.20382165605095545,951,651
19,M,Oversampling_True,FCN,0.9140389723171618,0.7726480836236934,0.6317663817663818,0.9943946188340808,0.5028048467999612,0.005605381165919282,0.4144960362400906,0.5855039637599094,892,887
20,M,Oversampling_True,FCN,0.8313332482233287,0.3846153846153846,1.0,0.23809523809523805,0.36654646961411536,0.7619047619047619,1.0,0.0,378,90
21,M,Oversampling_True,FCN,0.9266053244877107,0.8598382749326146,0.8211068211068211,0.9024045261669024,0.7082679704576335,0.09759547383309758,0.8021352313167259,0.19786476868327402,1414,1276
22,M,Oversampling_True,FCN,0.15094339622641506,0.0,0.0,0.0,-0.04063180276860005,1.0,0.5872641509433962,0.41273584905660377,1,0
23,M,Oversampling_True,FCN,0.9133732694889106,0.8285714285714285,0.8013157894736842,0.8577464788732394,0.6447962455262697,0.14225352112676057,0.7852062588904694,0.2147937411095306,710,609
24,M,Oversampling_True,FCN,0.8227452082418977,0.7351718927087267,0.7697784810126582,0.7035430224150397,0.4934551732420711,0.29645697758496026,0.7882096069868996,0.2117903930131004,1383,973
25,M,Oversampling_True,FCN,0.8874056372355072,0.795827123695976,0.853035143769968,0.7458100558659218,0.6199292364054406,0.2541899441340782,0.8696883852691218,0.13031161473087818,358,267
26,M,Oversampling_True,FCN,0.9974492779547439,0.947782842934107,0.9025256511444357,0.9978184991273996,0.8948364473989776,0.002181500872600349,0.8918090232150679,0.10819097678493211,2292,2287
27,M,Oversampling_True,FCN,0.9171121729089224,0.7496392496392497,0.8643926788685525,0.6617834394904459,0.5730218968663869,0.3382165605095541,0.8955797565663036,0.10442024343369635,1570,1039
28,M,Oversampling_True,FCN,0.9753504825537036,0.9281961471103328,0.9090909090909091,0.9481216457960645,0.8534822492693225,0.0518783542039356,0.9044183949504059,0.09558160504959423,1118,1060
29,M,Oversampling_True,FCN,0.49573154271831554,0.0,0.0,0.0,0.0,1.0,1.0,0.0,248,0
1,M,Oversampling_True,ResNet,0.6104494959790907,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1624,0
2,M,Oversampling_True,ResNet,0.8923832981893149,0.8258795468097795,0.7314496963295486,0.9483053748716191,0.62767083434626,0.05169462512838069,0.6507554945054946,0.3492445054945055,2921,2770
3,M,Oversampling_True,ResNet,0.8929634292408702,0.8306159420289855,0.808641975308642,0.8538175046554934,0.6512412826396102,0.14618249534450653,0.7962441314553991,0.20375586854460093,1074,917
4,M,Oversampling_True,ResNet,0.9546820972408441,0.8628746754779325,0.7903156074362301,0.9501039501039501,0.7119591289468769,0.0498960498960499,0.7467362924281984,0.25326370757180156,1924,1828
5,M,Oversampling_True,ResNet,0.749946328426218,0.5855181023720349,0.7305295950155763,0.48854166666666665,0.3245930425884414,0.5114583333333333,0.818086225026288,0.1819137749737119,960,469
6,M,Oversampling_True,ResNet,0.5468113975576663,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0
7,M,Oversampling_True,ResNet,0.42369957537154984,0.0,0.0,0.0,-0.2821606004786541,1.0,0.853448275862069,0.14655172413793102,471,0
8,M,Oversampling_True,ResNet,0.7061729071251465,0.0018148820326678765,0.04,0.0009285051067780873,-0.10036213448536582,0.9990714948932219,0.9775280898876404,0.022471910112359553,1077,1
9,M,Oversampling_True,ResNet,0.9573190979145776,0.9027349372815135,0.8292406497922176,0.9905234657039711,0.8014117654323569,0.00947653429602888,0.7951971001359311,0.20480289986406888,2216,2195
10,M,Oversampling_True,ResNet,0.48345679012345677,0.0,0.0,0.0,-0.003387145142076577,1.0,0.9772839506172839,0.02271604938271605,1,0
11,M,Oversampling_True,ResNet,0.398989898989899,0.6443514644351463,0.5099337748344371,0.875,-0.06247756889966529,0.125,0.08641975308641975,0.9135802469135803,88,77
12,M,Oversampling_True,ResNet,0.9465630596114524,0.586931155192532,0.9673076923076923,0.4212730318257956,0.4924872719242245,0.5787269681742043,0.9856781802864364,0.014321819713563605,1194,503
