Fold,Label,Oversampling,Model,AUC,F1,Precision,Recall,MCC,FNR,TNR,FPR,Anomalies,TP
22,squid,Oversampling_True,FCN,0.6392186437169137,0.6766917293233083,0.5113636363636364,1.0,0.1296515765393953,0.0,0.0328719723183391,0.967128027681661,585,585
23,squid,Oversampling_True,FCN,0.3936973158189947,0.7034388832141641,0.5426845285001314,0.9995162070633767,0.28782971083857706,0.0004837929366231253,0.15403304178814384,0.8459669582118562,2067,2066
24,squid,Oversampling_True,FCN,0.5593645484949833,0.0033840947546531297,0.001694915254237288,1.0,0.0050506195666389,0.0,0.015050167224080268,0.9849498327759197,1,1
25,squid,Oversampling_True,FCN,0.5193340487894944,0.6705613411226821,0.5043943446694689,1.0,0.07839939884046598,0.0,0.012185833968012184,0.9878141660319878,1320,1320
26,squid,Oversampling_True,FCN,0.5718518663751987,0.6683954619124797,0.5019474196689386,1.0,0.04136982257649885,0.0,0.0034096444227959084,0.9965903555772041,2062,2062
27,squid,Oversampling_True,FCN,0.5068819591177798,0.6870588235294118,0.5232974910394266,1.0,0.20201921377114335,0.0,0.0779896013864818,0.9220103986135182,584,584
28,squid,Oversampling_True,FCN,0.5520140105078809,0.6680662467926289,0.5015761821366025,1.0,0.039763687415252894,0.0,0.0031523642732049035,0.9968476357267951,2864,2864
29,squid,Oversampling_True,FCN,0.5934219252828085,0.6689750692520775,0.5026014568158168,1.0,0.05361898295193397,0.0,0.005720228809152366,0.9942797711908475,1932,1932
30,squid,Oversampling_True,FCN,0.6613711062055433,0.6754473161033797,0.5099437148217636,1.0,0.1289200827735499,0.0,0.03259259259259259,0.9674074074074074,1359,1359
31,squid,Oversampling_True,FCN,0.5600066746080574,0.6732323232323232,0.5074229158736201,1.0,0.11479257724465627,0.0,0.025969138125705685,0.9740308618742943,2666,2666
32,squid,Oversampling_True,FCN,0.5662778269202418,0.6716171617161716,0.5062189054726368,0.9975490196078431,0.021044125051012955,0.0024509803921568627,0.005012531328320802,0.9949874686716792,408,407
1,squid,Oversampling_True,ResNet,0.3949773172691427,0.38485937830408123,0.42863871879415927,0.34919416730621644,-0.11957072452846149,0.6508058326937836,0.5332820315505964,0.4667179684494036,2606,910
2,squid,Oversampling_True,ResNet,0.14818279803785805,0.5888292501461445,0.45636146464022403,0.8296518157993262,-0.2773974976592729,0.1703481842006739,0.011014536190618911,0.9889854638093811,13355,11080
3,squid,Oversampling_True,ResNet,0.39766406248209923,0.678724981467754,0.5141509433962265,0.9982555604012211,0.15716850713458352,0.0017444395987788923,0.05297723292469352,0.9470227670753065,2293,2289
4,squid,Oversampling_True,ResNet,0.23937514300467994,0.6674445740956827,0.500875656742557,1.0,0.025037535194962678,0.0,0.0012515644555694619,0.9987484355444305,4004,4004
5,squid,Oversampling_True,ResNet,0.8146504205491234,0.6774663858739673,0.5123744180347954,0.9995219885277247,0.14886654747152508,0.0004780114722753346,0.044647143542966866,0.9553528564570332,2092,2091
6,squid,Oversampling_True,ResNet,0.3589874464654281,0.6702834221082397,0.5040799169180555,1.0,0.08842527213703454,0.0,0.015511486353818967,0.9844885136461811,10193,10193
7,squid,Oversampling_True,ResNet,0.3899839354644846,0.6748466257668712,0.5092592592592593,1.0,0.12308366645585413,0.0,0.029748283752860413,0.9702517162471396,1320,1320
8,squid,Oversampling_True,ResNet,0.9767343485617597,0.0017421602787456448,0.0008718395815170009,1.0,0.00515300783934936,0.0,0.030456852791878174,0.9695431472081217,1,1
9,squid,Oversampling_True,ResNet,0.4443959811146055,0.7406171809841534,0.588469184890656,0.998875140607424,0.4151526577971849,0.0011248593925759281,0.29591836734693877,0.7040816326530613,889,888
10,squid,Oversampling_True,ResNet,0.5725768411442482,0.6691522762951333,0.5028015334709525,1.0,0.054448431411762185,0.0,0.00589622641509434,0.9941037735849056,1705,1705
11,squid,Oversampling_True,ResNet,0.4918424615965643,0.6702739262766317,0.5040691759918616,1.0,0.08144009551681317,0.0,0.013157894736842105,0.9868421052631579,2973,2973
12,squid,Oversampling_True,ResNet,0.662738301559792,0.000702000702000702,0.000351123595505618,1.0,0.002150546795102341,0.0,0.01317157712305026,0.9868284228769497,1,1
13,squid,Oversampling_True,ResNet,0.5283797729618163,0.6682642930503252,0.5017994858611825,1.0,0.0,0.0,0.0,1.0,976,976
14,squid,Oversampling_True,ResNet,0.44654897571462576,0.6692251461988303,0.5028838231255149,1.0,0.05755065481037798,0.0,0.006586169045005487,0.9934138309549945,1831,1831
15,squid,Oversampling_True,ResNet,0.0732283464566929,0.0031397174254317113,0.0015723270440251575,1.0,0.0,0.0,0.0,1.0,1,1
16,squid,Oversampling_True,ResNet,0.4211022658360438,0.6767084192167432,0.5113826982985862,1.0,0.14386090022482037,0.0,0.04047058823529412,0.9595294117647059,2134,2134
17,squid,Oversampling_True,ResNet,0.05047250052321181,0.6692098092643052,0.5028665028665029,1.0,0.0,0.0,0.0,1.0,614,614
